receptor,emisor,fecha
555013600,555056759,02/06/2019
555951107,555134362,02/06/2019
555612133,555525808,02/06/2019
555148261,555516684,02/06/2019
555363042,555034551,02/06/2019
555182098,555426456,02/06/2019
555766740,555223736,02/06/2019
555022167,555549860,02/06/2019
555319503,555686519,02/06/2019
555769434,555132595,02/06/2019
555659420,555436157,02/06/2019
555380886,555305190,02/06/2019
555138523,555915898,02/06/2019
555696214,555694237,02/06/2019
555015619,555136861,02/06/2019
555263479,555466180,02/06/2019
555961030,555253522,02/06/2019
555610516,555110720,02/06/2019
555577055,555900469,02/06/2019
555308022,555115010,02/06/2019
555099207,555168832,02/06/2019
555463490,555039252,02/06/2019
555898369,555232633,02/06/2019
555524032,555936076,02/06/2019
555391625,555323481,02/06/2019
555791944,555247110,02/06/2019
555052064,555357997,02/06/2019
555227327,555515211,02/06/2019
555749751,555774908,02/06/2019
555539886,555649469,02/06/2019
555526584,555084726,02/06/2019
555434708,555514055,02/06/2019
555077220,555221446,02/06/2019
555917272,555091953,02/06/2019
555065454,555660276,02/06/2019
555280791,555032183,02/06/2019
555080059,555773612,02/06/2019
555265572,555196330,02/06/2019
555109171,555976636,02/06/2019
555188136,555882573,02/06/2019
555879352,555464585,02/06/2019
555560581,555080849,02/06/2019
555790179,555787993,02/06/2019
555602022,555374423,02/06/2019
555254402,555158212,02/06/2019
555123222,555203243,02/06/2019
555814053,555258154,02/06/2019
555209982,555074502,02/06/2019
555174152,555430881,02/06/2019
555685845,555738601,02/06/2019
555859155,555750923,02/06/2019
555909128,555191171,02/06/2019
555056759,555536670,02/06/2019
555162880,555592772,02/06/2019
555904301,555136861,02/06/2019
555298378,555355923,02/06/2019
555644199,555022543,02/06/2019
555264225,555892182,02/06/2019
555646669,555178275,02/06/2019
555632292,555293578,02/06/2019
555467751,555213351,02/06/2019
555575145,555954819,02/06/2019
555802085,555728327,02/06/2019
555679926,555938301,02/06/2019
555228646,555098961,02/06/2019
555833113,555201823,02/06/2019
555884289,555919602,02/06/2019
555280784,555540434,02/06/2019
555014357,555897601,02/06/2019
555121469,555886756,02/06/2019
555491271,555164586,02/06/2019
555427894,555534367,02/06/2019
555536670,555879354,02/06/2019
555446451,555935020,02/06/2019
555627974,555167676,02/06/2019
555794725,555293315,02/06/2019
555514527,555891682,02/06/2019
555047665,555390071,02/06/2019
555954108,555429059,02/06/2019
555908861,555536670,02/06/2019
555949419,555599908,02/06/2019
555309267,555961921,02/06/2019
555506005,555565100,02/06/2019
555281518,555665202,02/06/2019
555298657,555241938,02/06/2019
555897601,555923631,02/06/2019
555783351,555136024,02/06/2019
555265478,555113297,02/06/2019
555420292,555903295,02/06/2019
555933234,555020178,02/06/2019
555387812,555127621,02/06/2019
555006224,555954246,02/06/2019
555157207,555373944,02/06/2019
555480776,555558354,02/06/2019
555793228,555983656,02/06/2019
555614676,555031857,02/06/2019
555700732,555376482,02/06/2019
555496050,555207325,02/06/2019
555992410,555706249,02/06/2019
555223261,555921956,02/06/2019
555385276,555648383,02/06/2019
555495117,555466474,02/06/2019
555634442,555068787,02/06/2019
555256058,555453931,02/06/2019
555044978,555630231,02/06/2019
555989570,555746636,02/06/2019
555484367,555146984,02/06/2019
555359151,555475843,02/06/2019
555185326,555517912,02/06/2019
555474191,555764655,02/06/2019
555917728,555168841,02/06/2019
555584158,555211145,02/06/2019
555166581,555285608,02/06/2019
555136761,555610268,02/06/2019
555296675,555485358,02/06/2019
555690796,555881219,02/06/2019
555344178,555116665,02/06/2019
555265982,555086811,02/06/2019
555646137,555491496,02/06/2019
555370465,555352629,02/06/2019
555204789,555763739,02/06/2019
555676252,555876806,02/06/2019
555763769,555952153,02/06/2019
555259446,555927755,02/06/2019
555659323,555999973,02/06/2019
555317926,555190928,02/06/2019
555137181,555802634,02/06/2019
555400415,555846622,02/06/2019
555795411,555859155,02/06/2019
555230109,555466912,02/06/2019
555097964,555997792,02/06/2019
555935365,555790308,02/06/2019
555627587,555523853,02/06/2019
555035615,555917272,02/06/2019
555501958,555090998,02/06/2019
555546898,555412158,02/06/2019
555549860,555329878,02/06/2019
555608574,555540819,02/06/2019
555257390,555315003,02/06/2019
555978587,555814640,02/06/2019
555140288,555278112,02/06/2019
555563536,555563857,02/06/2019
555325963,555345702,02/06/2019
555719229,555982354,02/06/2019
555712855,555967134,02/06/2019
555789108,555412360,02/06/2019
555407826,555223503,02/06/2019
555531199,555458100,02/06/2019
555929598,555652653,02/06/2019
555275811,555565261,02/06/2019
555879433,555434295,02/06/2019
555886932,555702450,02/06/2019
555900713,555248380,02/06/2019
555006916,555575392,02/06/2019
555204898,555220065,02/06/2019
555525808,555268181,02/06/2019
555283644,555750670,02/06/2019
555698112,555396490,02/06/2019
555163957,555324647,02/06/2019
555798151,555353982,02/06/2019
555963082,555161317,02/06/2019
555386092,555289636,02/06/2019
555039287,555421556,02/06/2019
555603469,555146984,02/06/2019
555341904,555705113,02/06/2019
555610877,555528472,02/06/2019
555929264,555718892,02/06/2019
555761253,555987494,02/06/2019
555939709,555424144,02/06/2019
555560017,555687953,02/06/2019
555066789,555003087,02/06/2019
555703393,555014223,02/06/2019
555906348,555587302,02/06/2019
555665472,555404686,02/06/2019
555150496,555499536,02/06/2019
555206980,555906741,02/06/2019
555891522,555096416,02/06/2019
555072138,555484947,02/06/2019
555122981,555869935,02/06/2019
555053797,555183772,02/06/2019
555888680,555040694,02/06/2019
555814765,555204963,02/06/2019
555214648,555890864,02/06/2019
555598499,555640869,02/06/2019
555063356,555132643,02/06/2019
555535132,555538302,02/06/2019
555905508,555858983,02/06/2019
555267138,555382325,02/06/2019
555736679,555260334,02/06/2019
555204369,555157501,02/06/2019
555168119,555170601,02/06/2019
555014524,555232937,02/06/2019
555737063,555009842,02/06/2019
555586627,555265159,02/06/2019
555223664,555797730,02/06/2019
555985758,555072008,02/06/2019
555928529,555767372,02/06/2019
555392021,555319718,02/06/2019
555710902,555259615,02/06/2019
555460585,555010190,02/06/2019
555413945,555722110,02/06/2019
555518414,555216941,02/06/2019
555459746,555228565,02/06/2019
555037531,555372470,02/06/2019
555591426,555668970,02/06/2019
555928661,555986059,02/06/2019
555137659,555897723,02/06/2019
555136753,555425690,02/06/2019
555921956,555980001,02/06/2019
555819577,555922971,02/06/2019
555426139,555100706,02/06/2019
555832568,555455187,02/06/2019
555788301,555802483,02/06/2019
555303402,555526609,02/06/2019
555602703,555611591,02/06/2019
555215747,555896124,02/06/2019
555227327,555263992,02/06/2019
555116151,555789592,02/06/2019
555113311,555737168,02/06/2019
555802149,555515631,02/06/2019
555172560,555807722,02/06/2019
555335132,555312127,02/06/2019
555029059,555389004,02/06/2019
555847747,555314988,02/06/2019
555281407,555422717,02/06/2019
555734337,555110966,02/06/2019
555106546,555017133,02/06/2019
555363939,555216824,02/06/2019
555168050,555718996,02/06/2019
555877832,555196771,02/06/2019
555191410,555756173,02/06/2019
555766890,555397755,02/06/2019
555223618,555804133,02/06/2019
555023383,555374966,02/06/2019
555349483,555052852,02/06/2019
555500835,555210647,02/06/2019
555584837,555202545,02/06/2019
555366244,555790928,02/06/2019
555802483,555232273,02/06/2019
555516077,555832434,02/06/2019
555951642,555238451,02/06/2019
555570532,555925895,02/06/2019
555556425,555218525,02/06/2019
555957237,555861963,02/06/2019
555090971,555769567,02/06/2019
555662713,555158260,02/06/2019
555048435,555139842,02/06/2019
555135562,555481574,02/06/2019
555333457,555546376,02/06/2019
555198176,555110737,02/06/2019
555358371,555200446,02/06/2019
555737110,555475895,02/06/2019
555174669,555373651,02/06/2019
555244659,555825563,02/06/2019
555162216,555548012,02/06/2019
555355007,555878203,02/06/2019
555196330,555987203,02/06/2019
555458771,555469709,02/06/2019
555402418,555713661,02/06/2019
555263946,555049310,02/06/2019
555843965,555074043,02/06/2019
555954108,555738838,02/06/2019
555710542,555675355,02/06/2019
555034427,555831411,02/06/2019
555383688,555670720,02/06/2019
555217135,555789830,02/06/2019
555790548,555158420,02/06/2019
555327221,555846083,02/06/2019
555067776,555710742,02/06/2019
555896124,555839957,02/06/2019
555180440,555071605,02/06/2019
555149158,555980777,02/06/2019
555930430,555430502,02/06/2019
555116878,555247110,02/06/2019
555600916,555118603,02/06/2019
555547566,555612994,02/06/2019
555712264,555852554,02/06/2019
555254057,555193749,02/06/2019
555967507,555572013,02/06/2019
555930135,555226619,02/06/2019
555316324,555481550,02/06/2019
555100341,555822163,02/06/2019
555855281,555880181,02/06/2019
555862412,555142015,02/06/2019
555634436,555638968,02/06/2019
555059369,555853003,02/06/2019
555075282,555339588,02/06/2019
555396956,555830526,02/06/2019
555440500,555754964,02/06/2019
555158413,555154321,02/06/2019
555714902,555468115,02/06/2019
555714484,555014619,02/06/2019
555198925,555153832,02/06/2019
555166275,555723737,02/06/2019
555774969,555384443,02/06/2019
555175333,555906741,02/06/2019
555306097,555534956,02/06/2019
555011511,555457383,02/06/2019
555957197,555374423,02/06/2019
555905993,555284553,02/06/2019
555538377,555156082,02/06/2019
555945244,555842597,02/06/2019
555323097,555955533,02/06/2019
555944239,555439082,02/06/2019
555828391,555118993,02/06/2019
555596961,555942801,02/06/2019
555633254,555966456,02/06/2019
555690908,555486847,02/06/2019
555924413,555952565,02/06/2019
555287014,555916932,02/06/2019
555836048,555602240,02/06/2019
555064645,555049382,02/06/2019
555706289,555528972,02/06/2019
555914175,555396243,02/06/2019
555775193,555193268,02/06/2019
555538332,555695110,02/06/2019
555553684,555589702,02/06/2019
555902266,555755309,02/06/2019
555666119,555515006,02/06/2019
555412851,555709152,02/06/2019
555027170,555488022,02/06/2019
555922031,555379065,02/06/2019
555631734,555988570,02/06/2019
555511766,555343232,02/06/2019
555711888,555513462,02/06/2019
555527588,555127961,02/06/2019
555146687,555556241,02/06/2019
555117607,555804697,02/06/2019
555119282,555855743,02/06/2019
555631726,555381765,02/06/2019
555324824,555096750,02/06/2019
555670109,555289365,02/06/2019
555059063,555719377,02/06/2019
555295737,555930997,02/06/2019
555898801,555261934,02/06/2019
555487768,555540317,02/06/2019
555158548,555670219,02/06/2019
555648562,555438572,02/06/2019
555285556,555602022,02/06/2019
555198137,555087725,02/06/2019
555560179,555884386,02/06/2019
555846707,555861453,02/06/2019
555799935,555321050,02/06/2019
555058052,555422512,02/06/2019
555413909,555710395,02/06/2019
555538550,555406112,02/06/2019
555195776,555845319,02/06/2019
555838754,555653973,02/06/2019
555322466,555869857,02/06/2019
555835743,555040238,02/06/2019
555465700,555398729,02/06/2019
555997310,555575837,02/06/2019
555065586,555807722,02/06/2019
555141761,555792177,02/06/2019
555322466,555539156,02/06/2019
555443849,555563857,02/06/2019
555409175,555247488,02/06/2019
555820742,555678175,02/06/2019
555458367,555616261,02/06/2019
555979862,555956487,02/06/2019
555444087,555135324,02/06/2019
555240137,555874696,02/06/2019
555477422,555257666,02/06/2019
555241558,555015090,02/06/2019
555072447,555924413,02/06/2019
555684468,555178850,02/06/2019
555116198,555079578,02/06/2019
555854785,555499341,02/06/2019
555713414,555874818,02/06/2019
555025290,555473643,02/06/2019
555493635,555584263,02/06/2019
555320408,555208622,02/06/2019
555955238,555905870,02/06/2019
555640754,555522919,02/06/2019
555272057,555706289,02/06/2019
555091474,555171631,02/06/2019
555769447,555574087,02/06/2019
555520478,555418054,02/06/2019
555055423,555003104,02/06/2019
555813098,555409364,02/06/2019
555902945,555620316,02/06/2019
555861659,555141041,02/06/2019
555714196,555113617,02/06/2019
555350508,555656410,02/06/2019
555256399,555774087,02/06/2019
555328397,555072650,02/06/2019
555684809,555425632,02/06/2019
555788468,555700735,02/06/2019
555166740,555519633,02/06/2019
555687727,555363939,02/06/2019
555395692,555530173,02/06/2019
555561232,555694621,02/06/2019
555033853,555227137,02/06/2019
555631734,555178499,02/06/2019
555350172,555288223,02/06/2019
555486145,555567476,02/06/2019
555108172,555026964,02/06/2019
555486427,555560880,02/06/2019
555770871,555220065,02/06/2019
555302421,555319821,02/06/2019
555126095,555869111,02/06/2019
555385983,555562084,02/06/2019
555882970,555318805,02/06/2019
555031542,555901086,02/06/2019
555210626,555269371,02/06/2019
555310410,555708442,02/06/2019
555173734,555290210,02/06/2019
555036076,555601322,02/06/2019
555990961,555894854,02/06/2019
555933330,555493401,02/06/2019
555445959,555186254,02/06/2019
555932513,555810743,02/06/2019
555995765,555118993,02/06/2019
555737809,555542465,02/06/2019
555763735,555786270,02/06/2019
555796675,555154654,02/06/2019
555003143,555852358,02/06/2019
555787089,555147666,02/06/2019
555896425,555987026,02/06/2019
555224232,555854649,02/06/2019
555985577,555954311,02/06/2019
555196731,555337325,02/06/2019
555770894,555141761,02/06/2019
555228565,555024457,02/06/2019
555290629,555139758,02/06/2019
555959503,555542584,02/06/2019
555982750,555985461,02/06/2019
555811566,555215234,02/06/2019
555404702,555836434,02/06/2019
555475895,555059063,02/06/2019
555897601,555026466,02/06/2019
555403394,555463820,02/06/2019
555670219,555535339,02/06/2019
555533885,555285331,02/06/2019
555417768,555832515,02/06/2019
555093171,555765910,02/06/2019
555779815,555758206,02/06/2019
555164714,555143589,02/06/2019
555546520,555782572,02/06/2019
555509846,555717264,02/06/2019
555277053,555823628,02/06/2019
555437276,555263992,02/06/2019
555254057,555089010,02/06/2019
555413341,555845319,02/06/2019
555020428,555880084,02/06/2019
555554777,555611915,02/06/2019
555584263,555397877,02/06/2019
555223782,555607323,02/06/2019
555980326,555326936,02/06/2019
555484947,555241799,02/06/2019
555440743,555968349,02/06/2019
555798035,555772825,02/06/2019
555079392,555438870,02/06/2019
555918577,555255615,02/06/2019
555859488,555898301,02/06/2019
555447787,555011928,02/06/2019
555741426,555971437,02/06/2019
555514779,555846622,02/06/2019
555712772,555985461,02/06/2019
555228817,555397356,02/06/2019
555423313,555533885,02/06/2019
555084679,555930578,02/06/2019
555125515,555820717,02/06/2019
555442146,555541875,02/06/2019
555538145,555392992,02/06/2019
555824473,555251477,02/06/2019
555398354,555444777,02/06/2019
555170719,555290113,02/06/2019
555939421,555882259,02/06/2019
555700056,555495170,02/06/2019
555924900,555372681,02/06/2019
555914953,555168886,02/06/2019
555972905,555855743,02/06/2019
555829623,555178499,02/06/2019
555207222,555546942,02/06/2019
555425632,555988094,02/06/2019
555886410,555499190,02/06/2019
555475463,555547038,02/06/2019
555793421,555162399,02/06/2019
555985945,555521934,02/06/2019
555901205,555215749,02/06/2019
555181223,555447965,02/06/2019
555962965,555791744,02/06/2019
555229680,555861722,02/06/2019
555799225,555183555,02/06/2019
555861234,555201048,02/06/2019
555277224,555413909,02/06/2019
555858808,555523313,02/06/2019
555575150,555916578,02/06/2019
555788668,555828669,02/06/2019
555724118,555908771,02/06/2019
555858250,555437412,02/06/2019
555894633,555812512,02/06/2019
555127619,555964499,02/06/2019
555194302,555332201,02/06/2019
555741644,555148785,02/06/2019
555576014,555552903,02/06/2019
555299214,555826803,02/06/2019
555011359,555125964,02/06/2019
555547038,555444302,02/06/2019
555130877,555087787,02/06/2019
555165156,555674521,02/06/2019
555102527,555633317,02/06/2019
555013913,555741624,02/06/2019
555345702,555413605,02/06/2019
555654584,555591426,02/06/2019
555327860,555713764,02/06/2019
555505763,555574114,02/06/2019
555677747,555939278,02/06/2019
555811602,555394549,02/06/2019
555548772,555330334,02/06/2019
555359021,555372360,02/06/2019
555883954,555344083,02/06/2019
555492589,555728961,02/06/2019
555597079,555729899,02/06/2019
555423577,555935365,02/06/2019
555356456,555711355,02/06/2019
555961249,555598763,02/06/2019
555759844,555537129,02/06/2019
555188491,555666202,02/06/2019
